id,listing_url,last_scraped,source,name,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1015385216942267174,https://www.airbnb.com/rooms/1015385216942267174,2024-03-11,city scrape,纽约州首府的温馨小屋,出门往New Scotland Ave 左手步行3分钟即社区图书馆，5-10分钟内有咖啡馆、银行、便利超市、酒庄。,https://a0.muscache.com/pictures/miso/Hosting-1015385216942267174/original/a6bb50af-8230-4d98-b299-2e479e8d24ff.jpeg,182509542,https://www.airbnb.com/users/show/182509542,Yan,2018-04-04,United States,"I am a writer and anchor. Love music, nature,  travel, photography and cats. 我是一位电台主播，基督徒作家。热爱音乐､自然､摄影､旅行。最喜欢的旅行目的地2018非耶路撒冷莫属。我会是非常安静和干净的房客。旅游的风格比较简单随意",a few days or more,20%,0%,f,https://a0.muscache.com/im/pictures/user/b9d68939-18a7-456b-9639-590c0f20514b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b9d68939-18a7-456b-9639-590c0f20514b.jpg?aki_policy=profile_x_medium,New Scotland,1,2,"['email', 'phone']",t,t,"Albany, New York, United States",NINTH WARD,42.6558992,-73.7965699,Private room in villa,Private room,2,0.5,Half-bath,1,1,"[""Smoke alarm"", ""Kitchen"", ""Free parking on premises"", ""Wifi"", ""Washer"", ""Security cameras on property"", ""Lock on bedroom door""]",$24.00,1,365,1,1,365,365,1.0,365.0,t,5,34,63,63,2024-03-11,0,0,0,,,,,,,,,,f,1,0,1,0,
1016050146219474145,https://www.airbnb.com/rooms/1016050146219474145,2024-03-11,city scrape,Heart of Albany - Downtown Near Everything,Prime Real Estate in the Center of Albany Downtown. Plenty of Attractions within walking distance.,https://a0.muscache.com/pictures/miso/Hosting-48407173/original/7a6a8d11-e1c7-4835-bfa1-be8c29475cf4.jpeg,42708277,https://www.airbnb.com/users/show/42708277,Rodney,2015-08-27,"New York, NY","I'm a Native New Yorker and I spent several years in Upstate New York while attending college and moving to Albany shortly after for work. My passion is Hospitality and I Absolutely love being an Airbnb host. My properties are designed for maximum comfort and to ensure you have everything you need during your stay. If you have any questions, I am only a message away. ",within an hour,100%,96%,f,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/42708277/profile_pic/1440816624/original.jpg?aki_policy=profile_x_medium,Southeast Raleigh,4,9,"['email', 'phone']",t,t,"Albany, New York, United States",SIXTH WARD,42.65538680270734,-73.76416369206528,Entire rental unit,Entire home/apt,3,1.0,1 bath,1,1,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Shower gel"", ""Cooking basics"", ""Essentials"", ""Wine glasses"", ""Free street parking"", ""Dishes and silverware"", ""Room-darkening shades"", ""Hair dryer"", ""Coffee"", ""Fire extinguisher"", ""Heating"", ""Self check-in"", ""TV"", ""Dedicated workspace"", ""First aid kit"", ""Wifi"", ""Hot water kettle"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Kitchen"", ""Hangers"", ""Shampoo"", ""Extra pillows and blankets"", ""Clothing storage"", ""Air conditioning"", ""Body soap"", ""Oven"", ""Coffee maker"", ""Conditioner"", ""Security cameras on property"", ""Baking sheet"", ""Refrigerator"", ""Bathtub"", ""Long term stays allowed"", ""Ethernet connection"", ""Cleaning products"", ""Stove"", ""Smart lock"", ""Bed linens"", ""Laundromat nearby""]",$95.00,1,365,1,1,365,365,1.0,365.0,t,21,50,80,286,2024-03-11,6,6,3,2023-11-05,2024-02-25,5.0,5.0,5.0,5.0,5.0,4.83,4.67,t,2,2,0,0,1.41
1018299533220989494,https://www.airbnb.com/rooms/1018299533220989494,2024-03-11,city scrape,Huge house in perfect spot with Hot Tub and Coffee,,https://a0.muscache.com/pictures/fb78a5c6-79d9-42c4-97fc-97c6321b11d4.jpg,382970529,https://www.airbnb.com/users/show/382970529,Thomas,2021-01-04,"Albany, NY",I have the great honor of being able to invite guests from around the world into my truly one-of-a-kind home. Countless hours have been spent curating this experience to elicit joy and invigorate curiosity. I hope we meet one day to share our stories and learn from each-other.  My best  piece of advice from a symphony of frolicking around the globe is to never let an adventure pass you by and always have an escape plan!,within an hour,99%,98%,t,https://a0.muscache.com/im/pictures/user/User-382970529/original/c1cfa44e-bc3b-4e79-b2ba-624114144bf5.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-382970529/original/c1cfa44e-bc3b-4e79-b2ba-624114144bf5.jpeg?aki_policy=profile_x_medium,Melrose,10,16,['phone'],t,t,,THIRTEENTH WARD,42.66996089870569,-73.7981565369516,Private room in home,Private room,2,3.0,3 baths,1,1,"[""Microwave"", ""Iron"", ""Board games"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Fire pit"", ""Free street parking"", ""Dishes and silverware"", ""Hair dryer"", ""Coffee"", ""Outdoor dining area"", ""Fire extinguisher"", ""Dryer"", ""Keypad"", ""Heating"", ""Self check-in"", ""TV"", ""Dedicated workspace"", ""Blender"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""First aid kit"", ""Wifi"", ""Washer"", ""Hot water kettle"", ""Dining table"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Backyard"", ""Lock on bedroom door"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Extra pillows and blankets"", ""Clothing storage"", ""Air conditioning"", ""Body soap"", ""Oven"", ""Shared hot tub - available all year, open 24 hours"", ""Coffee maker"", ""Conditioner"", ""Security cameras on property"", ""Refrigerator"", ""Long term stays allowed"", ""Cleaning products"", ""Stove"", ""Bed linens"", ""BBQ grill""]",$50.00,1,365,1,1,365,365,1.0,365.0,t,27,57,84,262,2024-03-11,14,14,3,2023-11-12,2024-03-03,4.93,4.93,4.93,4.93,4.93,4.93,4.93,f,10,1,9,0,3.47
1018972187574908115,https://www.airbnb.com/rooms/1018972187574908115,2024-03-11,city scrape,1 Comfy Bedroom Across the Park,,https://a0.muscache.com/pictures/miso/Hosting-1018972187574908115/original/6e257a37-dfdf-4ec4-88d8-f48f5c5289df.png,37769478,https://www.airbnb.com/users/show/37769478,Erion,2015-07-07,"Albany, NY",Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,within an hour,100%,98%,f,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,11,11,"['email', 'phone']",t,t,,SIXTH WARD,42.6535,-73.77046,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Heating"", ""Self check-in"", ""Iron"", ""TV"", ""Smoke alarm"", ""Cooking basics"", ""First aid kit"", ""Air conditioning"", ""Wifi"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Smart lock"", ""Kitchen"", ""Fire extinguisher""]",$73.00,1,1125,1,1,1125,1125,1.0,1125.0,t,28,58,88,362,2024-03-11,12,12,3,2023-11-19,2024-03-08,4.75,4.91,4.45,4.82,4.82,4.82,4.73,t,8,8,0,0,3.16
1020518500251473070,https://www.airbnb.com/rooms/1020518500251473070,2024-03-11,city scrape,Downtown Studio,,https://a0.muscache.com/pictures/hosting/Hosting-1020518500251473070/original/7e7cd54e-0550-4bed-bd5f-b9e8bb0a1792.jpeg,233515764,https://www.airbnb.com/users/show/233515764,Etem,2018-12-31,"Colonie, NY",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/167502b9-a36b-4beb-81f5-2b09a23822e9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/167502b9-a36b-4beb-81f5-2b09a23822e9.jpg?aki_policy=profile_x_medium,Downtown,1,1,"['email', 'phone']",t,t,,SECOND WARD,42.64713879857583,-73.7546608201248,Entire rental unit,Entire home/apt,2,1.0,1 bath,0,0,"[""Microwave"", ""Wine glasses"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Refrigerator refrigerator"", ""Free street parking"", ""Dishes and silverware"", ""City skyline view"", ""Room-darkening shades"", ""Hair dryer"", ""Conditioner conditioner"", ""Self check-in"", ""TV"", ""Dedicated workspace"", ""Paid parking on premises"", ""Free parking on premises"", ""Wifi"", ""Mosquito net"", ""Hot water kettle"", ""Single oven"", ""Dining table"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Hangers"", ""Central heating"", ""Coffee maker: Keurig coffee machine"", ""Electric stove"", ""Bodysoap body soap"", ""Air conditioning"", ""Clothing storage: closet"", ""Bathtub"", ""Cleaning products"", ""Smart lock"", ""Bed linens"", ""Shampoo shampoo""]",$65.00,1,14,1,1,14,14,1.0,14.0,t,19,44,73,73,2024-03-11,13,13,7,2023-12-07,2024-03-10,4.62,4.58,4.83,4.67,4.83,3.92,4.5,t,1,1,0,0,4.06
1020993107237604444,https://www.airbnb.com/rooms/1020993107237604444,2024-03-11,city scrape,*N E W* Spacious Prime DT 1 Bedroom Apt w Office,"Just one block away from the building is Lark Street. Lark Street is often referred to as the ""Greenwich Village"" of Albany's Capital Region. Lark Street in Albany is full of life in every season! With countless restaurants, cafes, art galleries, special events, and more, this funky arts and entertainment district is a major Albany hotspot. Lark Street is the vibrant heart of Albany perfectly located in the center of our Capital city.",https://a0.muscache.com/pictures/miso/Hosting-1020993107237604444/original/f51837fc-f946-4379-9b0d-3c701f342415.jpeg,47625981,https://www.airbnb.com/users/show/47625981,Linda,2015-10-28,"Albany, NY",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,Mansion Area,16,16,"['email', 'phone']",t,t,"Albany, New York, United States",THIRD WARD,42.65859808957202,-73.76420635863742,Entire rental unit,Entire home/apt,3,1.0,1 bath,1,1,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Wine glasses"", ""Cooking basics"", ""Essentials"", ""Heating - split type ductless system"", ""Free street parking"", ""Dishes and silverware"", ""Room-darkening shades"", ""Hair dryer"", ""Coffee"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""TV"", ""Dedicated workspace"", ""Lockbox"", ""Wifi"", ""Washer"", ""Dining table"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Toaster"", ""Hangers"", ""Cleaning available during stay"", ""Dishwasher"", ""Shampoo"", ""Coffee maker: Keurig coffee machine"", ""Extra pillows and blankets"", ""Air conditioning"", ""Body soap"", ""Oven"", ""Pets allowed"", ""Refrigerator"", ""Long term stays allowed"", ""Cleaning products"", ""Stove"", ""Bed linens""]",$120.00,1,365,1,1,365,365,1.0,365.0,t,5,5,5,175,2024-03-11,1,1,0,2023-11-26,2023-11-26,5.0,5.0,4.0,5.0,5.0,3.0,5.0,t,15,15,0,0,0.28
1021011347006185640,https://www.airbnb.com/rooms/1021011347006185640,2024-03-11,city scrape,*N E W* Modern 1 Bedroom RARE Apt w office space,"Just one block away from the building is Lark Street. Lark Street is often referred to as the ""Greenwich Village"" of Albany's Capital Region. Lark Street in Albany is full of life in every season! With countless restaurants, cafes, art galleries, special events, and more, this funky arts and entertainment district is a major Albany hotspot. Lark Street is the vibrant heart of Albany perfectly located in the center of our Capital city.",https://a0.muscache.com/pictures/miso/Hosting-1021011347006185640/original/4871d1f2-e03e-4d1d-bf06-6a26e269f5a0.jpeg,47625981,https://www.airbnb.com/users/show/47625981,Linda,2015-10-28,"Albany, NY",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fcdee17f-16de-4999-98d5-c28b545cc982.jpg?aki_policy=profile_x_medium,Mansion Area,16,16,"['email', 'phone']",t,t,"Albany, New York, United States",THIRD WARD,42.65970700274541,-73.76382104785372,Entire rental unit,Entire home/apt,3,1.0,1 bath,1,1,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Shower gel"", ""Cooking basics"", ""Essentials"", ""Heating - split type ductless system"", ""Wine glasses"", ""Dishes and silverware"", ""Room-darkening shades"", ""Single level home"", ""Hair dryer"", ""Coffee"", ""Stainless steel oven"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""TV"", ""Dedicated workspace"", ""Lockbox"", ""Wifi"", ""Washer"", ""Dining table"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Hangers"", ""Cleaning available during stay"", ""Dishwasher"", ""Shampoo"", ""Coffee maker: Keurig coffee machine"", ""Air conditioning"", ""Pets allowed"", ""Refrigerator"", ""Long term stays allowed"", ""Cleaning products"", ""Stove"", ""Hockey rink"", ""Bed linens""]",$119.00,1,365,1,2,1125,1125,1.3,1125.0,t,9,37,65,244,2024-03-11,7,7,4,2023-12-03,2024-02-25,4.71,5.0,5.0,4.17,5.0,4.0,4.83,t,15,15,0,0,2.10
1021559064135374208,https://www.airbnb.com/rooms/1021559064135374208,2024-03-11,city scrape,Angani Place - Your Tranquil Retreat,,https://a0.muscache.com/pictures/hosting/Hosting-1021559064135374208/original/c6f193e7-be40-4027-9160-164e7d344957.jpeg,426253886,https://www.airbnb.com/users/show/426253886,Aggie,2021-10-06,"New York, NY",,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/a4abe191-3a5b-449c-a4a8-e79a177d48dd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a4abe191-3a5b-449c-a4a8-e79a177d48dd.jpg?aki_policy=profile_x_medium,Mansion Area,3,3,"['email', 'phone']",t,t,,SECOND WARD,42.64655138980193,-73.7597240543698,Entire rental unit,Entire home/apt,5,1.0,1 bath,2,3,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Shower gel"", ""Cooking basics"", ""Essentials"", ""Wine glasses"", ""Free street parking"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Heating"", ""Self check-in"", ""TV"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Free parking on premises"", ""First aid kit"", ""Wifi"", ""Washer"", ""Hot water kettle"", ""Hot water"", ""Carbon monoxide alarm"", ""Mini fridge"", ""Kitchen"", ""Toaster"", ""Hangers"", ""Shampoo"", ""Extra pillows and blankets"", ""Air conditioning"", ""Oven"", ""Coffee maker"", ""Conditioner"", ""Security cameras on property"", ""Private entrance"", ""Refrigerator"", ""Patio or balcony"", ""Bathtub"", ""Long term stays allowed"", ""Cleaning products"", ""Stove"", ""Smart lock"", ""Laundromat nearby""]",$100.00,1,365,1,1,365,365,1.0,365.0,t,21,48,78,252,2024-03-11,6,6,2,2023-12-29,2024-02-19,4.33,4.33,4.33,4.5,4.67,4.33,4.33,f,3,3,0,0,2.43
1023053182224590019,https://www.airbnb.com/rooms/1023053182224590019,2024-03-11,city scrape,Great home in Albany,"A quiet residential street, just a few blocks from everything.",https://a0.muscache.com/pictures/miso/Hosting-1023053182224590019/original/16119c7c-32d9-47f7-98b4-a5049bee7002.jpeg,496990578,https://www.airbnb.com/users/show/496990578,Brian,2023-01-19,"Albany, NY","My wife and I were bitten by the travel bug some time ago.  We've been enjoying Airbnb throughout the US, and abroad.  We've seen some great spaces and are excited to share what we've learned, with one of our own.  We hope you'll feel at home here, and know that we are close by and able to help with making your stay as great as possible.",within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-496990578/original/a8bd9632-395f-4d99-a42b-a5252c6b314b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-496990578/original/a8bd9632-395f-4d99-a42b-a5252c6b314b.jpeg?aki_policy=profile_x_medium,Beverwyck,1,1,['phone'],t,f,"Albany, New York, United States",ELEVENTH WARD,42.66838,-73.77868,Entire home,Entire home/apt,6,1.0,1 bath,3,3,"[""Microwave"", ""Iron"", ""Smoke alarm"", ""Wine glasses"", ""Cooking basics"", ""Essentials"", ""Free street parking"", ""Dishes and silverware"", ""Room-darkening shades"", ""Free dryer \u2013 In building"", ""Hair dryer"", ""Coffee"", ""Radiant heating"", ""Sound system"", ""Fire extinguisher"", ""Stainless steel oven"", ""Keypad"", ""Self check-in"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""First aid kit"", ""Washer \u2013\u00a0In building"", ""Wifi"", ""Hot water kettle"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Coffee maker: drip coffee maker"", ""Kitchen"", ""Toaster"", ""Books and reading material"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Ceiling fan"", ""50\"" HDTV"", ""Air conditioning"", ""Body soap"", ""Conditioner"", ""Security cameras on property"", ""Baking sheet"", ""Private entrance"", ""Refrigerator"", ""Free parking on premises \u2013 4 spaces"", ""Long term stays allowed"", ""Cleaning products"", ""Clothing storage: closet and dresser"", ""Stove"", ""Bed linens""]",$102.00,2,365,2,2,365,365,2.0,365.0,t,15,28,38,38,2024-03-11,13,13,3,2023-12-03,2024-02-29,4.92,4.77,4.92,5.0,5.0,4.62,4.92,f,1,1,0,0,3.90
1028530521404077289,https://www.airbnb.com/rooms/1028530521404077289,2024-03-11,city scrape,The Emerald Escape | Two Bed Apartment,,https://a0.muscache.com/pictures/prohost-api/Hosting-1028530521404077289/original/bc640f39-d453-4ef9-b867-2d24e72f95df.jpeg,462767507,https://www.airbnb.com/users/show/462767507,Joshua,2022-06-05,"Albany, NY","Hi, we're Josh & Ashley, founders of Capital Region Rentals. Check out our reviews on Capital Region Rentals .com! My wife and I love our city and we're happy that we get to host you along your adventure! Our goal is to create unique experiences for each of our guests and to have just a small part in your traveling experience. Come stay with us!",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/b38b5c9e-c6a3-4c29-8c6d-658d9aa7fd8f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b38b5c9e-c6a3-4c29-8c6d-658d9aa7fd8f.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,4,4,"['email', 'phone']",t,t,,SIXTH WARD,42.65487397780481,-73.76519868723663,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,2,"[""Microwave"", ""Smoke alarm"", ""Shower gel"", ""Cooking basics"", ""Essentials"", ""Free street parking"", ""Portable fans"", ""Dishes and silverware"", ""Room-darkening shades"", ""Hair dryer"", ""Coffee"", ""Fire extinguisher"", ""Dryer"", ""Heating"", ""Self check-in"", ""TV"", ""Dedicated workspace"", ""Lockbox"", ""Free parking on premises"", ""First aid kit"", ""Wifi"", ""Washer"", ""Dining table"", ""Freezer"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Toaster"", ""Hangers"", ""Shampoo"", ""Ceiling fan"", ""Extra pillows and blankets"", ""Clothing storage"", ""Air conditioning"", ""Body soap"", ""Oven"", ""Coffee maker"", ""Conditioner"", ""Security cameras on property"", ""Pets allowed"", ""Baking sheet"", ""Refrigerator"", ""Bathtub"", ""Long term stays allowed"", ""Ethernet connection"", ""Cleaning products"", ""Stove"", ""Bed linens"", ""Laundromat nearby""]",$91.00,3,366,3,3,1125,1125,3.0,1125.0,t,14,33,60,328,2024-03-11,5,5,1,2023-11-24,2024-02-24,4.6,4.4,4.6,4.8,4.8,4.8,4.6,f,4,4,0,0,1.38
